transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T05213,U011,2019-02-07,expense,travel,340,upi,pune,Dinner at resto
T00362,U190,2019-02-07,income,other income,85300,upi,mumbai,Gift cash
T11852,U144,2019-02-07,expense,health,150,cash,unknown,tJLWfatyKKNn
T12089,U059,2019-02-07,expense,travel,248,bank transfer,ahmedabad,Course fee late
T03489,U019,2019-02-07,income,other income,59414,bank transfer,kolkata,Dinner at resto
T01671,U182,2019-02-07,income,other income,74790,bank transfer,hyderabad,Grocery shopping via app
T04542,U095,2019-02-07,expense,education,652,card,jaipur,Gift
T01891,U048,2019-02-07,expense,rent,234,bank transfer,chennai,
T07430,U163,2019-02-07,expense,saviings,229,card,bengaluru,Course fee
T14000,U164,2019-02-08,expense,enterttainment,17,card,hyderabad,Netflix subscription
T02620,U134,2019-02-08,expense,health,1110,bank transfer,unknown,Netflix subscription
T11787,U124,2019-02-08,expense,travel,222,upi,jaipur,Dinner at resto late
T04820,U085,2019-02-08,expense,rent,67,bank transfer,unknown,Grocery shopping
T01039,U190,2019-02-08,expense,entertainment,116,cash,kolkata,Course fee
T00953,U167,2019-02-08,expense,others,972,cash,hyderabad,Course fee
T11643,U023,2019-02-08,expense,food,511,cash,kolkata,Gift
T10325,U081,2019-02-09,expense,rent,797,upi,pune,Gift
T10521,U172,2019-02-09,expense,utilities,457,bank transfer,unknown,sGt0AFwjgnU8Y0r8
T08252,U110,2019-02-09,expense,rent,2756,upi,delhi,
T10966,U031,2019-02-09,expense,food,791,cash,chennai,Salary late
T01425,U008,2019-02-09,expense,travel,227,card,pune,Monthly rent via app
T05107,U149,2019-02-09,income,salary,54622,cash,mumbai,Paid electricity bill
T08299,U009,2019-02-09,income,salary,28198,card,delhi,Dinner at resto
T03223,U015,2019-02-09,expense,rent,158,bank transfer,delhi,Gift
T10667,U033,2019-02-09,expense,others,25,upi,kolkata,Uber to office
T09580,U019,2019-02-09,expense,rent,762,card,kolkata,Uber to office
T03200,U186,2019-02-09,expense,rent,3713,cash,unknown,Gift
T12051,U049,2019-02-09,expense,food,409,cash,pune,Salary late
T06392,U119,2019-02-09,expense,utilities,999999,bank transfer,pune,Grocery shopping
T07282,U066,2019-02-10,expense,rent,373,card,delhi,Uber to office
T14132,U119,2019-02-10,expense,food,533,card,hyderabad,Uber to office
T00597,U045,2019-02-10,expense,utilities,572,card,bengaluru,Course fee cash
T00977,U071,2019-02-10,expense,savings,4634,cash,chennai,Course fee
T07782,U011,2019-02-10,expense,rent,342,upi,chennai,Netflix subscription late
T05042,U104,2019-02-10,expense,entertainment,1664,upi,hyderabad,Monthly rent cash
T04544,U153,2019-02-10,expense,travel,156,card,mumbai,Grocery shopping
T10883,U164,2019-02-10,expense,utilities,208,card,mumbai,Doctor visit
T05100,U014,2019-02-10,expense,health,580,card,ahmedabad,Grocery shopping
T06406,U025,2019-02-11,expense,food,1429,cash,hyderabad,Salary
T13690,U102,2019-02-11,expense,food,470,card,delhi,Salary via app
T13281,U076,2019-02-11,expense,travel,270,cash,delhi,Dinner at resto late
T14781,U002,2019-02-11,expense,rent,46,bank transfer,lucknow,Uber to office late
T14942,U131,2019-02-11,expense,food,256,cash,mumbai,Uber to office
T13778,U169,2019-02-11,expense,rent,2694,bank transfer,pune,Gift cash
T12616,U003,2019-02-11,income,bonus,60523,upi,hyderabad,Salary
T04609,U078,2019-02-11,expense,travel,113,cash,lucknow,Salary
T02072,U090,2019-02-11,expense,education,177,card,chennai,Netflix subscription
T03305,U012,2019-02-11,expense,others,277,upi,unknown,SMQMhyDF5
T06818,U166,2019-02-11,expense,education,8946,upi,chennai,Course fee
T14671,U023,2019-02-11,expense,food,1789,upi,chennai,CTahRXPpt1r
T13958,U065,2019-02-11,expense,rent,1076,upi,lucknow,Monthly rent
T07840,U116,2019-02-11,expense,rent,262,card,ahmedabad,
T01656,U017,2019-02-12,expense,education,413,bank transfer,mumbai,Uber to office
T05163,U009,2019-02-12,expense,rent,2285,bank transfer,pune,
T06241,U022,2019-02-12,expense,others,235,cash,jaipur,Salary
T06915,U143,2019-02-12,expense,rent,101,card,lucknow,Salary
T07407,U131,2019-02-12,expense,travel,271,card,unknown,Doctor visit late
T12355,U137,2019-02-12,income,bonus,69991,bank transfer,kolkata,Netflix subscription
T03292,U045,2019-02-12,expense,rent,134,cash,hyderabad,Netflix subscription
T13279,U123,2019-02-13,income,bonus,63338,upi,unknown,Salary
T13678,U057,2019-02-13,income,salary,78296,cash,ahmedabad,Gift cash
T04294,U009,2019-02-13,expense,travel,869,cash,unknown,Course fee
T06587,U085,2019-02-13,expense,rent,282,card,jaipur,Dinner at resto
T14802,U105,2019-02-13,expense,rent,1449,card,bengaluru,
T11626,U050,2019-02-13,expense,savings,6393,card,lucknow,Paid electricity bill via app
T01298,U189,2019-02-13,expense,food,581,bank transfer,mumbai,Uber to office
T02748,U098,2019-02-13,expense,rent,152,card,bengaluru,
T05535,U178,2019-02-13,expense,food,206,bank transfer,delhi,Gift
T11936,U047,2019-02-13,income,salary,72066,upi,delhi,Doctor visit
T00488,U089,2019-02-13,expense,food,184,cash,hyderabad,Monthly rent
T08368,U157,2019-02-13,income,bonus,64228,bank transfer,pune,
T07402,U079,2019-02-13,income,salary,61047,card,jaipur,Paid electricity bill
T01330,U030,2019-02-14,expense,utilities,99,caash,pune,Gift
T00722,U035,2019-02-14,income,salary,68109,card,kolkata,Monthly rent
T12133,U101,2019-02-14,expense,rent,699,card,lucknow,POjsz0KTKSeYGj6g49b
T03730,U083,2019-02-14,expense,rent,1140,upi,chennai,Dinner at resto
T12013,U146,2019-02-14,expense,travel,135,card,jaipur,JXcB6SvHajQiitJ2N
T08382,U076,2019-02-14,income,bonus,64643,upi,jaipur,Salary
T04708,U038,2019-02-14,expense,food,80,upi,pune,Dinner at resto
T12875,U027,2019-02-14,expense,unknown,1460,upi,chennai,Doctor visit
T08086,U043,2019-02-15,expense,rent,128,unknown,hyderabad,Netflix subscription
T08589,U130,2019-02-15,income,bonus,65670,card,delhi,Uber to office via app
T13902,U086,2019-02-15,income,salary,59069,cash,pune,Dinner at resto cash
T08257,U020,2019-02-15,expense,utilities,231,bank transfer,delhi,Dinner at resto
T12295,U083,2019-02-15,expense,travel,390,cash,ahmedabad,Uber to office
T02867,U047,2019-02-15,expense,education,970,cash,lucknow,Dinner at resto
T06728,U125,2019-02-15,expense,food,194,upi,bengaluru,
T06877,U117,2019-02-15,expense,travel,340,card,delhi,Paid electricity bill
T01621,U155,2019-02-15,income,salary,57331,card,lucknow,Monthly rent
T04683,U012,2019-02-15,expense,rent,1996,bank transfer,kolkata,3mcV4nXUP6YIJ
T04485,U037,2019-02-15,expense,rent,725,upi,bengaluru,Gift
T06572,U176,2019-02-16,expense,ret,424,upi,kolkata,
T09326,U187,2019-02-16,expense,travel,1047,cash,delhi,XDOG5Wce
T00677,U186,2019-02-16,expense,food,364,upi,kolkata,Salary
T09732,U071,2019-02-16,expense,travel,2871,card,mumbai,Monthly rent via app
T09255,U094,2019-02-16,expense,rent,497,cash,lucknow,
T03924,U177,2019-02-16,income,bonus,44969,bank transfer,pune,Dinner at resto late
T10169,U090,2019-02-16,expense,utiilties,128,upi,ahmedabad,Monthly rent
T06874,U088,2019-02-16,income,bonus,38890,card,bengaluru,Salary
T10532,U064,2019-02-16,expense,rent,1287,bank transfer,delhi,Gift
T01926,U123,2019-02-16,expense,travel,399,bank transfer,ahmedabad,Dinner at resto cash
T02401,U165,2019-02-16,expense,rent,808,cash,hyderabad,Paid electricity bill
T14772,U186,2019-02-16,expense,utilities,1368,cash,delhi,Doctor visit
T13768,U122,2019-02-16,expense,unknown,339,bank transfer,jaipur,Paid electricity bill
T00217,U160,2019-02-16,expense,utilities,385,upi,lucknow,Paid electricity bill
T03284,U053,2019-02-16,expense,food,291,cash,pune,Gift
T02433,U168,2019-02-16,expense,travel,1398,card,lucknow,Netflix subscription
T11674,U188,2019-02-16,expense,rent,127,upi,kolkata,Salary
T07020,U065,2019-02-16,expense,rent,2240,upi,hyderabad,Grocery shopping
T14647,U122,2019-02-16,expense,heealth,2883,unknown,hyderabad,Monthly rent
T03835,U037,2019-02-17,expense,food,1291,upi,bengaluru,Course fee
T10037,U121,2019-02-17,expense,food,332,cash,ahmedabad,
T04277,U108,2019-02-17,income,salary,78511,unknown,ahmedabad,Grocery shopping
T03880,U064,2019-02-17,income,salary,60212,bank transfer,lucknow,8MgykeQxV4
T13893,U181,2019-02-17,expense,rent,2754,card,lucknow,
T10625,U017,2019-02-17,income,other income,63295,bank transfer,hyderabad,Netflix subscription via app
T10590,U103,2019-02-17,income,bonus,70894,card,ahmedabad,Monthly rent
T06644,U040,2019-02-17,expense,food,2414,card,hyderabad,
T03765,U133,2019-02-18,expense,savings,1886,card,unknown,Paid electricity bill late
T03230,U071,2019-02-18,expense,entertainment,4350,card,lucknow,Course fee
T11644,U063,2019-02-18,income,salary,69968,card,hyderabad,Course fee
T04851,U021,2019-02-18,expense,entertainment,265,bank transfer,lucknow,Course fee
T09493,U066,2019-02-18,expense,food,43,cash,delhi,
T05931,U122,2019-02-18,expense,food,418,upi,hyderabad,Monthly rent
T03664,U099,2019-02-18,expense,food,351,card,hyderabad,Monthly rent via app
T14698,U019,2019-02-18,expense,food,4125,upi,lucknow,Paid electricity bill
T07650,U117,2019-02-18,expense,utilities,999999,cash,pune,Grocery shopping via app
T11927,U073,2019-02-18,expense,savings,991,bank transfer,hyderabad,Monthly rent
T08671,U042,2019-02-18,expense,utilities,2209,card,bengaluru,Paid electricity bill
T08432,U076,2019-02-19,expense,rent,1797,bank transfer,jaipur,Dinner at resto
T09042,U043,2019-02-19,expense,health,2419,upi,ahmedabad,Grocery shopping
T14724,U134,2019-02-19,expense,thers,31,upi,hyderabad,CdNV1nojVvG
T07516,U011,2019-02-19,expense,entertainment,242,bank transfer,pune,Paid electricity bill
T08587,U108,2019-02-19,income,salary,69025,bank transfer,pune,Course fee
T12799,U017,2019-02-19,expense,rent,4267,bank transfer,pune,Course fee
T07895,U165,2019-02-19,expense,food,153,upi,ahmedabad,Grocery shopping late
T12468,U066,2019-02-19,expense,food,341,cash,lucknow,Grocery shopping
T13196,U002,2019-02-19,expense,educatioon,797,bank transfer,bengaluru,Dinner at resto
T06896,U145,2019-02-19,expense,entertainment,157,bank transfer,pune,Gift
T09041,U081,2019-02-19,expense,savings,1286,unknown,kolkata,Doctor visit
T00074,U037,2019-02-19,expense,utilties,1747,bank transfer,bengaluru,Uber to office via app
T12300,U009,2019-02-20,expense,food,301,upi,pune,Uber to office
T05370,U182,2019-02-20,expense,food,188,bank transfer,jaipur,
T01900,U091,2019-02-20,income,salary,50921,cash,delhi,Doctor visit
T11993,U160,2019-02-20,expense,entertainment,51,card,pune,Netflix subscription
T13206,U071,2019-02-20,expense,health,91,bank transfer,jaipur,Netflix subscription
T13525,U063,2019-02-20,expense,rent,1433,card,delhi,Grocery shopping late
T09527,U017,2019-02-20,expense,food,127,cash,bengaluru,Course fee
T07704,U082,2019-02-20,expense,rent,231,bank transfer,lucknow,Grocery shopping
T02838,U020,2019-02-20,expense,food,93,cash,delhi,Grocery shopping
T04999,U181,2019-02-20,expense,entertainment,584,bank transfer,mumbai,Monthly rent
T04201,U131,2019-02-20,expense,utilities,575,bank transfer,jaipur,Course fee
T09286,U160,2019-02-20,expense,travel,1945,cash,jaipur,Gift via app
T07986,U141,2019-02-20,income,bonus,46385,bank trasfer,mumbai,Monthly rent late
T04807,U070,2019-02-21,expense,utilities,64,upi,lucknow,Dinner at resto
T13975,U018,2019-02-21,expense,utilities,1052,bank transfer,kolkata,Course fee cash
T05559,U059,2019-02-21,expense,rent,2057,bank transfer,kolkata,Netflix subscription
T08476,U032,2019-02-21,expense,utilities,377,bank transfer,bengaluru,Monthly rent
T01014,U054,2019-02-21,expense,rent,1258,upi,hyderabad,Gift
T12440,U007,2019-02-21,income,bonus,43437,cash,chennai,Monthly rent
T01019,U111,2019-02-21,expense,utilities,215,bank transfer,ahmedabad,Grocery shopping
T14341,U180,2019-02-21,expense,fod,1812,cash,kolkata,Gift via app
T09506,U029,2019-02-21,expense,food,121,cash,ahmedabad,Netflix subscription
T10226,U011,2019-02-21,expense,rent,244,bank transfer,kolkata,TMdaq4hl2rzjm04j
T07819,U005,2019-02-21,expense,rent,197,cash,mumbai,Doctor visit
T06919,U080,2019-02-22,expense,rent,46,uip,mumbai,Doctor visit
T02960,U159,2019-02-22,expense,entertainment,325,card,hyderabad,Dinner at resto
T14493,U051,2019-02-22,expense,rent,-1007,cash,lucknow,Paid electricity bill
T05089,U111,2019-02-22,expense,food,195,upi,chennai,Grocery shopping
T10555,U155,2019-02-22,expense,rent,3024,cash,jaipur,Gift via app
T11978,U192,2019-02-22,expense,rent,215,cash,unknown,Doctor visit
T03289,U012,2019-02-22,expense,rent,245,upi,lucknow,
T11608,U188,2019-02-22,expense,utilities,1105,bank transfer,chennai,Paid electricity bill cash
T14850,U057,2019-02-22,income,other income,41522,upi,unknown,Netflix subscription
T11353,U028,2019-02-23,expense,food,575,upi,lucknow,Doctor visit
T09593,U066,2019-02-23,expense,food,220,cash,kolkata,Grocery shopping cash
T06083,U020,2019-02-23,expense,rent,225,card,bengaluru,Doctor visit
T14506,U119,2019-02-23,income,bonus,52860,card,pune,Course fee
T10875,U002,2019-02-23,expense,rent,144,card,chennai,
T04739,U006,2019-02-23,expense,food,2437,upi,bengaluru,Paid electricity bill
T14713,U149,2019-02-23,expense,savings,439,upi,hyderabad,Salary
T08553,U144,2019-02-23,expense,rent,271,bank transfer,ahmedabad,Gift
T05755,U061,2019-02-23,expense,food,2522,cash,ahmedabad,Uber to office
T02746,U015,2019-02-24,income,other income,52870,bank transfer,jaipur,Dinner at resto
T07874,U173,2019-02-24,income,other income,64532,upi,hyderabad,Dinner at resto
T12946,U097,2019-02-24,expense,rent,87,upi,hyderabad,Course fee
T06840,U058,2019-02-24,expense,food,131,upi,hyderabad,
T06867,U053,2019-02-24,expense,rent,668,bank transfer,bengaluru,
T01657,U024,2019-02-24,expense,rent,481,card,ahmedabad,Gift cash
T01394,U192,2019-02-24,expense,food,4411,upi,mumbai,Doctor visit
T09059,U016,2019-02-25,expense,unknown,268,bank transfer,bengaluru,Monthly rent via app
T04451,U180,2019-02-25,expense,travel,264,cash,delhi,M005djCjs2Z5lQO5Mqi
T05341,U088,2019-02-25,expense,others,452,bank transfer,hyderabad,Dinner at resto
T00905,U034,2019-02-25,expense,food,874,card,hyderabad,Doctor visit cash
T07762,U021,2019-02-25,expense,food,5812,upi,bengaluru,Grocery shopping
T03883,U011,2019-02-25,expense,rent,583,upi,hyderabad,Salary
T09456,U131,2019-02-25,expense,food,165,bank transfer,bengaluru,
T00288,U016,2019-02-25,expense,rent,573,upi,mumbai,Grocery shopping
T12419,U074,2019-02-25,expense,food,40,upi,ahmedabad,Doctor visit via app
T11262,U127,2019-02-25,expense,savings,1121,bank transfer,jaipur,Doctor visit late
T08712,U082,2019-02-25,expense,travel,586,card,lucknow,
T05174,U088,2019-02-26,expense,travel,210,upi,jaipur,Course fee
T08809,U145,2019-02-26,expense,rent,1001,card,chennai,Uber to office
T08279,U070,2019-02-26,expense,rent,373,bank transfer,bengaluru,Gift
T08994,U081,2019-02-26,income,bonus,63053,upi,bengaluru,Grocery shopping
T00271,U148,2019-02-26,expense,food,63,cash,jaipur,Paid electricity bill
T13589,U130,2019-02-26,expense,thers,7427,card,hyderabad,Dinner at resto
T08123,U081,2019-02-26,income,bonus,63053,upi,bengaluru,Grocery shopping
T09745,U011,2019-02-26,expense,food,999999,card,bengaluru,Netflix subscription
T07910,U014,2019-02-26,expense,food,118,card,hyderabad,qU9bOAfrXAL9By1l
T15000,U042,2019-02-26,expense,utilities,126,card,mumbai,Gift
T02420,U160,2019-02-26,expense,rent,453,bank transfer,mumbai,Uber to office
T02387,U161,2019-02-26,income,bonus,76988,unknown,ahmedabad,Paid electricity bill
T11266,U084,2019-02-26,expense,food,383,upi,chennai,Dinner at resto
T02764,U129,2019-02-26,expense,food,1851,card,jaipur,Monthly rent
T06264,U043,2019-02-26,income,other income,69765,bank transfer,jaipur,Salary
T06139,U112,2019-02-26,expense,ent,509,upi,kolkata,Monthly rent
T10154,U060,2019-02-26,expense,utiities,430,card,chennai,Doctor visit
T10771,U185,2019-02-26,expense,unknown,388,upi,hyderabad,Netflix subscription
T07364,U116,2019-02-27,expense,savings,281,upi,chennai,Paid electricity bill late
T03913,U012,2019-02-27,expense,food,828,bank transfer,chennai,Grocery shopping via app
T09746,U033,2019-02-27,expense,food,1661,upi,jaipur,Dinner at resto
T01665,U150,2019-02-27,expense,others,258,bank transfer,ahmedabad,Uber to office
T05194,U176,2019-02-27,income,other income,85604,upi,mumbai,Uber to office via app
T09050,U015,2019-02-27,expense,rent,1560,card,mumbai,Salary
T12494,U137,2019-02-27,expense,food,6424,upi,kolkata,Dinner at resto via app
T11571,U118,2019-02-27,expense,trravel,524,card,mumbai,Course fee
T04216,U186,2019-02-27,expense,tavel,35,cash,unknown,Doctor visit
T03136,U053,2019-02-27,expense,ren,167,cash,chennai,Netflix subscription via app
T13173,U006,2019-02-27,expense,food,504,bank transfer,unknown,Salary via app
T14370,U163,2019-02-27,income,other icome,40577,upi,jaipur,NTEFl1WYXxA
T09626,U164,2019-02-28,expense,travel,612,card,hyderabad,Monthly rent
T11080,U105,2019-02-28,expense,utilities,616,bank transfer,pune,Dinner at resto
T04127,U182,2019-02-28,income,other income,37657,card,pune,
T05363,U150,2019-02-28,expense,rent,2241,cash,mumbai,Course fee via app
T10309,U023,2019-02-28,expense,savings,68,cash,pune,IuDgko0OFfWsu6mVFVAt
T13988,U012,2019-02-28,expense,travel,10165,cash,delhi,Uber to office late
T05820,U168,2019-02-28,expense,food,112,upi,kolkata,Netflix subscription cash
T06038,U174,2019-02-28,expense,travel,669,upi,chennai,Monthly rent
T04780,U128,2019-02-28,expense,travel,1265,cash,jaipur,Paid electricity bill
T00024,U141,2019-02-28,expense,entertainment,526,upi,delhi,Salary cash
T04540,U014,2019-02-28,expense,entertainment,156,upi,chennai,Netflix subscription
T11292,U084,2019-02-28,expense,rent,520,cash,kolkata,Grocery shopping
T08527,U138,2019-02-28,expense,rent,168,upi,unknown,Grocery shopping
T14127,U084,2019-03-01,expense,entertainent,216,cash,mumbai,Course fee
T12181,U176,2019-03-01,expense,rent,1696,bank transfer,jaipur,Netflix subscription
T11656,U009,2019-03-01,expense,food,692,bank transfer,bengaluru,Paid electricity bill
T13455,U097,2019-03-01,expense,food,674,bank transfer,mumbai,Paid electricity bill
T02798,U035,2019-03-01,expense,rent,977,upi,hyderabad,Gift
T10337,U173,2019-03-01,expense,food,576,bank transfer,jaipur,
T12559,U152,2019-03-01,expense,entertainment,68,upi,jaipur,Gift
T13559,U142,2019-03-01,expense,rent,1012,bank transfer,pune,Course fee
T10267,U020,2019-03-02,expense,rent,1359,upi,jaipur,Netflix subscription
T10065,U159,2019-03-02,expense,utilities,308,bank transfer,chennai,
T14668,U185,2019-03-02,expense,rent,411,card,jaipur,Uber to office
T07745,U031,2019-03-02,expense,food,176,bank transfer,kolkata,Grocery shopping
T09012,U192,2019-03-02,expense,travel,206,cash,chennai,Uber to office
